City_ID,City,Country,Date,Latitude,Longitude,Max Temperature,Humidity,Cloudiness,Wind Speed
274,Port Hardy,CA,1666741198,50.6996,-127.4199,46.58,87,75,3.44
275,Adrar,MR,1666741198,20.5022,-10.0711,79.92,15,96,9.57
276,Cidreira,BR,1666741198,-30.1811,-50.2056,66.04,82,0,21.47
277,Solnechnyy,RU,1666741199,50.7214,136.6319,37.27,58,64,5.68
278,South Lake Tahoe,US,1666741199,38.9332,-119.9844,54.63,33,100,12.66
279,Baykit,RU,1666741199,61.67,96.37,31.64,75,100,10.25
280,Severo-Kuril'sk,RU,1666741139,50.6789,156.125,40.71,63,3,8.59
281,Tsimmerbude,RU,1666741200,54.675,20.1347,54.97,91,88,12.48
282,São Paulo de Olivença,BR,1666741200,-3.3783,-68.8725,76.48,91,97,0.54
283,Māngrol,IN,1666741201,21.1167,70.1167,76.28,67,4,7.07
284,Korla,CN,1666741201,41.7597,86.1469,46.98,43,0,3.36
285,Guerrero Negro,MX,1666741201,27.9769,-114.0611,72.43,44,0,13.62
286,Orlik,RU,1666741202,52.5178,99.825,12.72,45,0,1.81
287,Koslan,RU,1666741202,63.4564,48.8989,30.24,90,95,6.06
288,Bosaso,SO,1666741203,11.2842,49.1816,77.52,74,82,4.25
289,Ranipur,PK,1666741203,27.2879,68.5051,77.86,20,0,6.58
290,Yārāda,IN,1666741203,17.65,83.2667,73.72,100,40,2.3
291,North Battleford,CA,1666741204,52.7834,-108.2847,41.4,60,100,2.3
292,Ranong,TH,1666741204,9.9658,98.6348,75.13,87,100,1.5
293,Chernyshevskiy,RU,1666741205,63.0128,112.4714,25.41,92,100,8.9
294,Baghdad,IQ,1666741206,33.3406,44.4009,66.11,39,0,4.61
295,Caravelas,BR,1666741206,-17.7125,-39.2481,71.6,92,19,4.25
296,Uniontown,US,1666741037,39.9001,-79.7164,71.94,48,100,4.0
297,Zamora,EC,1666741207,-4.0692,-78.9567,72.64,97,100,3.06
298,Båtsfjord,NO,1666741207,70.6345,29.7185,29.98,86,100,16.11
299,Santa Lucía,ES,1666741143,27.9117,-15.5407,63.72,83,20,9.22
300,Port Macquarie,AU,1666741208,-31.4333,152.9167,80.89,51,6,2.98
301,Mount Gambier,AU,1666741178,-37.8333,140.7667,60.71,94,75,9.22
302,Agadez,NE,1666741208,19.75,10.25,68.05,14,0,7.76
303,Kieta,PG,1666741209,-6.2167,155.6333,85.86,68,88,5.14
304,Weinan,CN,1666741209,34.5036,109.5089,57.13,86,100,4.0
305,Half Moon Bay,US,1666741210,37.4636,-122.4286,71.8,64,0,20.71
306,Tamandaré,BR,1666741210,-8.7597,-35.1047,76.95,81,63,11.23
307,Tevaitoa,PF,1666741210,-16.7833,-151.5,79.41,76,100,24.52
308,Dongsheng,CN,1666741211,39.8161,109.9776,42.42,50,13,7.81
309,Kaitangata,NZ,1666741211,-46.2817,169.8464,53.55,71,100,5.64
310,Hargeisa,SO,1666741212,9.56,44.065,68.94,80,71,2.82
311,Mossamedes,AO,1666741212,-15.1961,12.1522,68.31,85,38,6.8
312,Minot,US,1666740993,48.2325,-101.2963,39.42,70,100,11.5
313,Otane,NZ,1666741213,-39.8833,176.6333,66.69,51,66,5.1
314,Idlib,SY,1666741213,35.9306,36.6339,67.14,35,83,4.76
315,Paka,MY,1666741214,4.6374,103.4368,78.19,87,100,5.14
316,Ogbomosho,NG,1666741214,8.133,4.25,75.38,96,100,4.7
317,Tilichiki,RU,1666741214,60.4667,166.1,31.12,85,87,20.36
318,Rio Grande,BR,1666741215,-32.035,-52.0986,66.31,88,0,18.5
319,Normandin,CA,1666741018,48.8333,-72.5321,59.31,88,86,4.61
320,Gigmoto,PH,1666741215,13.7796,124.39,81.48,85,97,15.52
321,Chełmno,PL,1666741216,53.3485,18.4251,51.44,94,44,6.67
322,Padang,ID,1666741216,-0.9492,100.3543,76.26,89,100,3.31
323,Preeceville,CA,1666741217,51.95,-102.6677,25.03,90,100,6.22
324,Montrose,US,1666741217,38.4166,-108.2673,35.17,61,54,1.1
325,Mabaruma,GY,1666741218,8.2,-59.7833,76.71,90,100,3.65
326,Paamiut,GL,1666741218,61.994,-49.6678,30.69,61,49,7.2
327,Yerbogachën,RU,1666741219,61.2767,108.0108,27.91,90,100,10.85
328,Husavik,IS,1666741219,66.0449,-17.3389,36.28,92,100,7.45
329,Yatou,CN,1666741219,37.15,122.3833,56.75,58,100,7.65
330,Río Gallegos,AR,1666741220,-51.6226,-69.2181,48.25,57,0,36.82
331,Bereda,ES,1666741220,43.2686,-7.5406,61.41,88,61,9.53
332,Jalu,LY,1666741221,29.0331,21.5482,66.47,83,0,7.0
333,Billings Metropolitan Area,US,1666741122,45.7833,-108.5007,52.29,37,40,18.41
334,Fereydūnkenār,IR,1666741222,36.6864,52.5225,63.43,80,0,6.73
335,Selkirk,CA,1666741222,50.1436,-96.8845,36.07,84,100,10.13
336,Flinders,AU,1666741222,-34.5833,150.8552,78.06,75,51,4.0
337,Lagoa,PT,1666741223,39.05,-27.9833,63.32,65,29,23.26
338,Borba,BR,1666741223,-4.3878,-59.5939,75.94,94,93,4.03
339,Jiwani,PK,1666741224,25.05,61.7417,80.78,73,0,6.6
340,Antalaha,MG,1666741224,-14.9003,50.2788,69.4,82,48,4.61
341,Comodoro Rivadavia,AR,1666741007,-45.8667,-67.5,57.06,47,40,10.36
342,San Patricio,US,1666741225,28.017,-97.5169,76.89,27,0,3.98
343,Moree,AU,1666741225,-29.4667,149.85,77.52,45,5,9.75
344,Zavoronezhskoye,RU,1666741226,52.8801,40.5526,33.93,77,38,6.78
345,Praia da Vitória,PT,1666741226,38.7333,-27.0667,60.76,88,75,13.71
346,Bacolod City,PH,1666741226,10.6667,122.95,80.94,84,100,8.28
347,Kununurra,AU,1666741227,-15.7667,128.7333,87.78,74,15,2.3
348,Cotonou,BJ,1666741227,6.3654,2.4183,76.98,94,20,2.3
349,Katangli,RU,1666741227,51.7102,143.2326,41.05,63,33,10.63
350,Cerrito,CO,1666741228,6.8432,-72.694,55.78,97,100,2.46
351,Kencong,ID,1666741228,-8.2833,113.3667,79.34,79,97,3.47
352,Pevek,RU,1666741228,69.7008,170.3133,0.93,91,17,5.23
353,Øksfjord,NO,1666741229,70.2396,22.3479,32.18,63,100,2.17
354,Upernavik,GL,1666741229,72.7868,-56.1549,22.57,94,100,8.79
355,Hobyo,SO,1666741229,5.3505,48.5268,79.11,82,89,11.3
356,Praia,CV,1666741230,14.9215,-23.5087,77.54,78,20,14.97
357,Petropavl,KZ,1666741230,54.8753,69.1628,31.12,84,100,3.67
358,Aleksandrov Gay,RU,1666741230,50.147,48.5704,34.52,79,9,6.13
359,Alice Springs,AU,1666741203,-23.7,133.8833,78.35,36,2,11.5
360,Jadu,LY,1666741231,31.953,12.0261,65.8,31,4,6.98
361,Ahipara,NZ,1666741231,-35.1667,173.1667,65.1,56,44,9.53
362,Constitución,CL,1666741232,-35.3333,-72.4167,54.93,94,76,4.61
363,Krasnosel'kup,RU,1666741232,65.7,82.4667,30.87,98,100,16.84
364,Ajdabiya,LY,1666741232,30.7554,20.2263,67.95,85,0,8.63
365,Cocorit,MX,1666741233,27.5833,-109.9667,86.34,25,2,12.82
366,General Roca,AR,1666741233,-39.0333,-67.5833,70.63,25,86,8.84
367,Kitob,UZ,1666741233,39.0843,66.8332,52.47,90,54,2.93
368,Cockburn Town,TC,1666741171,21.4612,-71.1419,80.53,70,100,4.81
369,Kathu,TH,1666741234,7.9178,98.3332,84.74,87,100,5.93
370,Abu Kamal,SY,1666741234,34.4506,40.9171,72.57,21,100,3.47
371,Hai Duong,VN,1666741235,20.9333,106.3167,75.2,86,85,4.54
372,Asău,RO,1666741235,46.4333,26.4,54.28,93,85,4.09
373,Umm Kaddadah,SD,1666741235,13.6017,26.6876,76.21,21,3,15.43
374,Östersund,SE,1666741236,63.1792,14.6357,39.65,100,100,5.99
375,Hohhot,CN,1666741236,40.8106,111.6522,41.29,52,40,11.18
376,Naryan-Mar,RU,1666741236,67.6713,53.087,24.94,89,79,8.21
377,Pochutla,MX,1666741237,15.7432,-96.4661,82.22,92,81,3.42
378,Óbidos,BR,1666741237,-1.9175,-55.5181,80.91,67,100,1.28
379,Marsh Harbour,BS,1666741237,26.5412,-77.0636,78.66,70,5,10.36
380,Fomboni,KM,1666741238,-12.28,43.7425,77.29,77,16,19.77
381,Vilhena,BR,1666740960,-12.7406,-60.1458,73.62,94,20,5.75
382,Lázaro Cárdenas,MX,1666741238,17.9583,-102.2,81.18,82,29,7.67
383,Along,IN,1666741238,28.1667,94.7667,63.88,98,71,1.28
384,Odienné,CI,1666741239,9.51,-7.5692,74.3,64,25,2.21
385,Helong,CN,1666741239,42.5397,128.9972,48.07,49,10,5.23
386,Walvis Bay,NA,1666741239,-22.9575,14.5053,60.1,82,94,10.36
387,Dunedin,NZ,1666741240,-45.8742,170.5036,57.79,65,100,2.57
388,Salalah,OM,1666741240,17.0151,54.0924,75.29,64,0,3.44
389,Tallahassee,US,1666741180,30.4383,-84.2807,75.4,87,100,6.91
390,Pyu,MM,1666741241,18.4833,96.4333,73.45,97,41,1.21
391,Leon Valley,US,1666741076,29.4952,-98.6186,79.45,21,0,5.75
392,Witu,KE,1666741241,-2.3889,40.4382,77.16,90,89,5.61
393,Friesach,AT,1666741241,46.9553,14.4058,53.2,91,79,1.83
394,Coihueco,CL,1666741242,-36.6167,-71.8333,61.54,59,75,10.36
395,Goderich,CA,1666741242,43.7501,-81.7165,66.52,52,97,11.5
396,Topaowan,CN,1666741242,30.67,112.6895,59.83,75,100,10.07
397,Ust-Kuyga,RU,1666741243,70.0167,135.6,13.68,96,100,4.0
398,Beyneu,KZ,1666741243,45.3167,55.2,48.96,76,82,14.14
399,Mopti,ML,1666741243,14.6667,-4.0,78.84,50,0,4.61
400,Homer,US,1666741244,59.6425,-151.5483,40.05,83,100,6.91
401,Sakaiminato,JP,1666741244,35.55,133.2333,51.78,93,75,4.61
402,Araouane,ML,1666741244,18.9048,-3.5265,79.75,15,60,10.98
403,Brownsville,US,1666741245,25.9018,-97.4975,75.2,43,0,13.8
404,Ulladulla,AU,1666741245,-35.35,150.4667,74.3,53,28,5.37
405,The Valley,AI,1666741245,18.217,-63.0578,82.54,83,20,16.11
406,Vardø,NO,1666741246,70.3705,31.1107,30.18,86,40,13.8
407,Partenit,UA,1666741246,44.578,34.3446,56.41,84,90,0.76
408,Ubari,LY,1666741246,26.5921,12.7805,66.99,35,0,6.24
409,Sungai Penuh,ID,1666741247,-2.0833,101.3833,64.58,99,100,1.59
410,Beringovskiy,RU,1666741247,63.05,179.3167,21.79,73,85,9.13
411,Piaçabuçu,BR,1666741247,-10.4056,-36.4344,77.11,85,22,13.02
412,Upata,VE,1666741248,8.0086,-62.3989,77.2,91,100,3.44
413,Yulara,AU,1666741248,-25.2406,130.9889,76.03,28,0,11.36
414,Sebeta,ET,1666741249,8.9167,38.6167,54.14,71,77,2.1
415,Saint-Joseph,RE,1666741249,-21.3667,55.6167,68.38,74,20,9.6
416,Otradnoye,RU,1666741249,59.7775,30.8181,35.65,93,100,7.25
417,Muros,ES,1666741250,42.7762,-9.0603,66.83,78,29,21.0
418,Mapiripán,CO,1666741250,2.8892,-72.1256,77.29,78,30,4.47
419,Okha,RU,1666741250,53.5739,142.9478,37.89,67,59,6.53
420,Kumul,CN,1666741251,42.8,93.45,48.97,41,100,3.24
421,Tomatlán,MX,1666741251,19.9333,-105.25,78.93,87,72,6.17
422,São Filipe,CV,1666741251,14.8961,-24.4956,78.4,79,90,5.41
423,Yamoussoukro,CI,1666741252,6.8206,-5.2767,76.89,88,75,11.5
424,Ambovombe,MG,1666741252,-25.1667,46.0833,71.15,85,100,5.01
425,Mairwa,IN,1666741252,26.2333,84.15,67.39,65,0,2.19
426,Candiis,PH,1666741253,8.9703,125.1842,80.78,81,99,5.99
427,Karaton,ID,1666741253,-6.3424,106.1045,73.33,96,100,5.75
428,Raudeberg,NO,1666741253,61.9875,5.1352,50.67,1,100,16.8
429,Rocha,UY,1666741254,-34.4833,-54.3333,56.14,88,8,8.61
430,Karlskoga,SE,1666741254,59.3267,14.5239,51.12,97,99,3.96
431,Auki,SB,1666741255,-8.7676,160.7034,85.33,67,51,5.77
432,Vila Velha,BR,1666741255,-20.3297,-40.2925,69.94,97,100,4.61
433,Ordynskoye,RU,1666741255,54.3656,81.8994,28.78,57,24,6.53
434,Pilot Butte,CA,1666741256,50.4668,-104.4178,31.73,89,75,6.91
435,Kyra,RU,1666741256,49.5776,111.9753,21.04,59,0,3.67
436,Lock Haven,US,1666741256,41.137,-77.4469,64.29,88,97,6.85
437,Hay River,CA,1666741163,60.8156,-115.7999,33.78,100,100,11.5
438,Cayenne,GF,1666741257,4.9333,-52.3333,80.64,83,0,2.3
439,Bloomfield,US,1666741027,40.8068,-74.1854,69.42,93,100,5.75
440,Touros,BR,1666741258,-5.1989,-35.4608,77.9,76,41,14.23
441,Nabire,ID,1666741258,-3.3667,135.4833,83.73,71,100,0.67
442,Andra,RU,1666741258,62.5147,65.8878,21.2,96,75,3.98
443,Olinda,BR,1666741034,-8.0089,-34.8553,80.33,65,40,6.91
444,Terenos,BR,1666741259,-20.4422,-54.8603,82.11,47,0,4.61
445,Shingū,JP,1666741259,33.7333,135.9833,60.71,46,0,2.91
446,Xai-Xai,MZ,1666741259,-25.0519,33.6442,76.64,75,39,8.63
447,Kayan,MM,1666741260,16.9056,96.5631,78.94,90,98,2.84
448,Tezu,IN,1666741260,27.9167,96.1667,67.96,98,98,1.52
449,Tiarei,PF,1666741260,-17.5333,-149.3333,82.42,81,100,22.12
450,Tarakan,ID,1666741261,3.3,117.6333,80.1,83,75,4.61
451,Port Blair,IN,1666741261,11.6667,92.75,77.04,100,40,2.3
452,Richards Bay,ZA,1666741261,-28.783,32.0377,70.7,84,82,19.15
453,Muriti,TZ,1666741262,-1.9833,32.9167,75.54,73,100,10.98
454,Kaffrine,SN,1666741262,14.1059,-15.5508,82.87,56,95,1.12
455,São Gabriel da Cachoeira,BR,1666741263,-0.1303,-67.0892,78.28,84,99,2.04
456,Brae,GB,1666741264,60.3964,-1.353,51.89,87,100,7.58
457,Saint-Louis,SN,1666741264,16.3333,-15.0,89.17,41,98,10.0
458,Libenge,CD,1666741264,3.65,18.6333,70.77,98,97,2.28
459,Ostrovnoy,RU,1666741265,68.0531,39.5131,30.9,89,87,17.85
460,Portland,US,1666740799,45.5234,-122.6762,54.45,89,100,12.66
461,Malakal,SS,1666741265,9.5334,31.6605,72.01,75,53,4.34
462,‘Āhuimanu,US,1666741266,21.4447,-157.8378,87.51,69,40,19.57
463,Deputatsky,RU,1666741266,69.3,139.9,12.65,86,100,13.56
464,Pechenga,RU,1666741267,69.5259,31.1703,30.94,91,100,9.4
465,Weligama,LK,1666741267,5.9667,80.4167,75.88,88,100,3.18
466,Vanimo,PG,1666741267,-2.6741,141.3028,84.33,70,98,4.63
467,Henties Bay,NA,1666741268,-22.116,14.2845,57.4,95,79,3.62
468,Saint Stephen,GB,1666741268,50.3333,-4.9,60.15,94,75,19.57
469,Avera,US,1666741268,33.194,-82.5271,67.51,47,99,7.52
470,Spruce Grove,CA,1666741269,53.5334,-113.9187,42.91,48,0,13.8
471,Acapulco de Juárez,MX,1666741190,16.8634,-99.8901,84.02,79,20,12.66
472,Nouadhibou,MR,1666741270,20.931,-17.0347,70.43,83,2,14.32
473,Gangāpur,IN,1666741270,26.4833,76.7167,69.96,42,0,5.06
474,Nara,JP,1666741270,34.6851,135.8049,58.96,53,0,0.87
475,Hatillo,PR,1666741271,18.4863,-66.8254,81.1,91,100,1.01
476,Malinao,PH,1666741271,7.5917,124.6889,71.85,87,99,0.13
477,Ternate,ID,1666741271,0.8,127.4,84.16,73,96,5.5
478,Ilhabela,BR,1666741272,-23.7781,-45.3581,69.48,85,66,6.78
479,Beloha,MG,1666741272,-25.1667,45.05,69.44,90,93,4.38
480,Yelizovo,RU,1666741273,53.1873,158.3805,37.54,59,40,8.99
481,Yeniseysk,RU,1666741273,58.4497,92.1703,29.66,77,23,6.71
482,Saldanha,ZA,1666741231,-33.0117,17.9442,55.45,90,14,12.33
483,Matamoros,MX,1666741274,25.5333,-103.25,78.91,27,20,10.36
484,Krasnyy Chikoy,RU,1666741274,50.3643,108.7512,18.97,73,1,3.49
485,Rawson,AR,1666741274,-43.3002,-65.1023,58.17,57,100,16.31
486,Alikalia,SL,1666741275,9.1667,-11.4,71.26,85,25,2.75
487,Kurdzhinovo,RU,1666741275,43.9884,40.9552,42.31,78,72,5.12
488,Rome,US,1666741251,43.2128,-75.4557,69.39,83,0,11.5
489,Tanout,NE,1666741276,14.9709,8.8879,78.84,18,7,14.12
490,Ketchikan,US,1666741276,55.3422,-131.6461,45.07,76,40,9.22
491,Ruzhyn,UA,1666741277,49.7228,29.2046,52.54,95,100,11.61
492,Hervey Bay,AU,1666741277,-25.2986,152.8535,84.02,72,42,15.01
493,Omsukchan,RU,1666741278,62.5333,155.8,10.27,82,8,6.73
494,Vavoua,CI,1666741278,7.3819,-6.4778,75.74,78,85,3.44
495,Huarmey,PE,1666741278,-10.0681,-78.1522,62.67,81,50,8.05
496,Phan Thiet,VN,1666741279,10.9333,108.1,78.44,84,100,3.83
497,Ebebiyin,GQ,1666741279,2.1511,11.3353,66.72,99,99,1.25
498,Kavaratti,IN,1666741280,10.5669,72.642,81.97,61,78,9.4
499,Nhulunbuy,AU,1666741280,-12.2333,136.7667,88.41,62,75,12.66
500,Saint-François,FR,1666741280,46.4154,3.9054,63.84,63,98,10.36
501,Dromolaxia,CY,1666741281,34.8761,33.586,71.73,52,0,9.22
502,Kuytun,RU,1666741281,54.3419,101.5036,25.2,66,5,6.6
503,Anadyr,RU,1666741281,64.75,177.4833,9.1,84,75,4.47
504,Khāsh,IR,1666741282,28.2211,61.2158,62.51,21,0,1.92
505,Sayyan,YE,1666741282,15.1718,44.3244,54.03,31,0,3.87
506,Sakakah,SA,1666741283,29.9697,40.2064,72.97,35,62,15.19
507,Kruisfontein,ZA,1666741283,-34.0033,24.7314,58.89,84,100,7.0
508,Mildura,AU,1666741283,-34.2,142.15,63.07,81,88,11.61
509,North Bend,US,1666741284,43.4065,-124.2243,57.92,80,0,12.66
510,Quatre Cocos,MU,1666741284,-20.2078,57.7625,72.09,80,18,10.8
511,Big Bend,SZ,1666741285,-26.8167,31.9333,74.37,94,47,4.61
512,Ust-Maya,RU,1666741285,60.4167,134.5333,21.11,93,92,6.06
513,Boa Vista,BR,1666741286,2.8197,-60.6733,76.98,88,75,4.61
514,Moerai,PF,1666741286,-22.4333,-151.3333,73.99,83,53,23.96
515,Ukiah,US,1666741286,39.1502,-123.2078,73.85,38,0,11.5
516,Baie-Comeau,CA,1666741287,49.2168,-68.1489,46.08,100,100,3.44
517,Luwuk,ID,1666741287,-0.9516,122.7875,80.71,74,98,3.58
518,Roald,NO,1666741288,62.5833,6.1333,53.76,93,100,5.75
519,Saint-Augustin,CA,1666741288,51.226,-58.6502,52.7,79,79,7.99
520,Malibu,US,1666741288,34.005,-118.8101,79.84,53,10,3.71
521,Laas,IT,1666741289,46.6166,10.7002,52.68,92,79,2.06
522,De Aar,ZA,1666741289,-30.6497,24.0123,61.09,67,100,11.83
523,Pecos,US,1666741290,31.4229,-103.4932,73.49,13,0,5.75
524,Virginia Beach,US,1666740579,36.8529,-75.978,63.01,95,100,4.61
525,Ferry Pass,US,1666741290,30.5102,-87.2125,76.17,94,67,1.99
526,Loralai,PK,1666741290,30.3705,68.598,62.1,27,1,9.69
527,Kytmanovo,RU,1666741291,53.4593,85.4479,29.98,68,0,3.6
528,Ginda,IN,1666741291,30.6945,78.4932,49.39,33,0,7.54
529,Coyhaique,CL,1666741291,-45.5752,-72.0662,55.35,58,75,6.91
530,Black River,JM,1666741292,18.0264,-77.8487,80.46,73,18,1.36
531,Santa Fe,AR,1666741029,-31.6333,-60.7,80.01,54,96,8.99
532,Independência,BR,1666741292,-5.3964,-40.3086,83.93,51,97,5.23
533,Tautira,PF,1666741292,-17.7333,-149.15,78.26,82,100,24.2
534,Vuktyl,RU,1666741293,63.8567,57.3094,23.27,96,100,4.36
535,Yumen,CN,1666741293,40.2833,97.2,38.16,51,0,8.93
536,Arrifes,PT,1666741293,37.7667,-25.7,61.05,67,40,5.75
537,Oistins,BB,1666740995,13.0667,-59.5333,82.49,83,40,20.71
538,Alihe,CN,1666741294,50.5667,123.7167,34.25,54,100,7.29
539,Lar,IN,1666741294,26.2039,83.9717,67.12,66,0,2.1
540,Lixouri,GR,1666741295,38.2019,20.4314,68.07,67,1,6.26
541,Pahrump,US,1666741295,36.2083,-115.9839,70.84,11,46,1.01
542,Tupik,RU,1666741295,54.4253,119.9327,15.49,85,38,2.46
543,Decatur,US,1666741273,39.8403,-88.9548,61.88,100,100,16.11
544,Dakar,SN,1666741296,14.6937,-17.4441,81.48,78,100,16.22
545,Koumac,NC,1666741296,-20.5667,164.2833,78.93,72,10,6.22
546,Skjervøy,NO,1666741296,70.0311,20.9714,28.4,57,100,3.09
547,Omboué,GA,1666741297,-1.5746,9.2618,76.75,89,98,2.75
548,Bambanglipuro,ID,1666741297,-7.95,110.2833,78.13,80,100,6.29
549,Arcelia,MX,1666741297,18.2833,-100.2667,79.18,81,83,1.01
